steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
85960	8596	1161.3408515453339	9.162703293714834	9.243852764232345	0.3292465360789436	9.594076531236674	8.565545859951964	4.706845203436255	0.006946896077161245	84960
85970	8597	1161.4499413967133	8.991212619327015	8.973724904422909	0.36996436628863355	9.512577972035068	8.499398051767258	4.70767929342973	0.006723172966233354	84970
85980	8598	1161.5559384822845	8.489859996897827	8.748725363905685	0.8382802611863734	9.234618916609984	6.789098955565018	4.71293466904364	0.006904788318672478	84980
85990	8599	1161.663931131363	8.68783961408763	8.841316593492127	0.7240624201552349	9.45774423760507	6.946360553451769	4.727863434253224	0.0067870146365727755	84990
86000	8600	1162.967814207077	8.978048236090155	8.770207594839988	0.3938994872318373	9.72946005724475	8.543077775136366	4.723457822520878	0.006916269194985379	85000
86010	8601	1163.1072506904602	9.0159240093005	9.045586781766357	0.3991545602287789	9.469410148864071	8.13399451256226	4.717108051591602	0.006950366706658328	85010
86020	8602	1163.2205910682678	9.167007659996928	9.179511833752496	0.4916397460029899	9.942408054971967	8.571717344765966	4.715670441466335	0.006936408724872817	85020
86030	8603	1163.331020116806	9.06069556040974	9.04505086000903	0.23615209184618205	9.421073007800022	8.758122304605335	4.721461862864675	0.00685460117089302	85030
86040	8604	1163.4431002140045	8.994749753281459	9.07371407812424	0.3443573059134204	9.38398153480345	8.377871812683075	4.720795176568795	0.006715940936987275	85040
86050	8605	1163.6126322746277	9.059573545153087	9.156150922373776	0.5054825592926042	9.76933996026142	8.012567465172754	4.720044739389626	0.006556888026552539	85050
86060	8606	1163.751604795456	9.271219209675866	9.290225315070623	0.42431503001642334	9.846949888206353	8.446738700639937	4.7291588957023265	0.006436366012472944	85060
86070	8607	1163.912183523178	9.159145673001447	9.09223045988449	0.399229228685987	9.850045103707004	8.580332595990281	4.734578945624859	0.006523131013676947	85070
86080	8608	1164.0500028133392	9.161864327166533	9.144630195755273	0.3912289545255267	9.886002119657242	8.549005187067827	4.729769338082191	0.006648709854815909	85080
86090	8609	1164.1597967147827	9.255762390377546	9.24523594517591	0.23313236477155197	9.637773149350496	8.867661356929888	4.732536877118267	0.006778902884524979	85090
86100	8610	1164.2677471637726	9.14849568353711	9.248406262581632	0.446651252624914	9.886747195257026	8.449081686835173	4.7287993638715875	0.006817397020570072	85100
86110	8611	1164.3767249584198	8.99870055588736	9.09603974206334	0.35365657940930995	9.41811714087163	8.440635846728009	4.720357904866814	0.006730660717593366	85110
86120	8612	1164.4847719669342	9.201805854508443	9.17256522928961	0.38144100625609667	9.67790416516155	8.407044731881765	4.72839650984005	0.006822641170681303	85120
86130	8613	1164.6008956432343	9.268897115113985	9.29693494057216	0.18663233759487466	9.593213036356829	9.020043184710406	4.746652924628881	0.006776350428731445	85130
86140	8614	1164.708106994629	8.853830157028362	8.785747836914648	0.5692900809190511	9.875346966210628	8.139365601344078	4.738877741568578	0.0067911811600835405	85140
86150	8615	1164.8198597431183	8.889673366096321	8.995030778960134	0.46334990337793236	9.638247268223536	7.988835074514436	4.735036121169811	0.006767882008575007	85150
86160	8616	1165.0094151496887	9.117985216527536	9.095091048665022	0.2707537232466654	9.543651493958953	8.660043406755566	4.734698204290749	0.006805358244042395	85160
86170	8617	1165.1941905021667	9.02639729298061	8.99986802858895	0.41611763528907036	9.77154508415187	8.414491954458981	4.729801996627253	0.006833255359633421	85170
86180	8618	1165.3062970638275	8.863520380324427	8.801329721481022	0.4243937922415349	9.549799357892402	8.365488867386516	4.723244366189626	0.00680088562099343	85180
86190	8619	1165.4170806407928	9.089069703528217	9.21831618273591	0.35101480617777747	9.423562218916992	8.423717371542637	4.728899704541848	0.006865039477018409	85190
86200	8620	1165.5317554473877	9.179141466630215	9.193367316010566	0.41496822791895155	9.74477558945397	8.357555327162627	4.734327823508677	0.006765869393962313	85200
86210	8621	1165.639481306076	8.986632419840587	8.889742414595974	0.45814341892185	9.697617526766017	8.437462400145865	4.742291928387372	0.006604351378917077	85210
86220	8622	1165.7533192634583	9.02189540499678	9.063856328606864	0.3045998870709874	9.393250851905718	8.564313416478692	4.737647451468987	0.006673887228263183	85220
86230	8623	1165.9033961296082	8.71838587962485	8.710981912102667	0.4255859524918322	9.243379411552612	8.028215287460156	4.7348500895141905	0.006640441413428935	85230
86240	8624	1166.0399940013885	8.878088416220205	8.944710980680842	0.43810137977998626	9.814004711108119	8.266270393939898	4.728430661244098	0.006547740888855225	85240
86250	8625	1166.1535139083862	8.872517027355421	9.027644139013022	0.7600350404502272	9.581245277568955	6.879350434898426	4.72864037445338	0.006580687164857344	85250
86260	8626	1166.2668130397797	8.989545046025436	9.072394354936034	0.32462217473900606	9.453777930290384	8.382085650674568	4.728166969487922	0.006650360513005455	85260
86270	8627	1166.371572971344	9.266125728047019	9.329459290920795	0.370779023462033	9.868461466979381	8.487217206776313	4.732850837279368	0.006645143660342416	85270
86280	8628	1166.4783096313477	9.167979113737879	9.212910741652681	0.4000969025382792	9.626386490185201	8.194570194823893	4.73942116563578	0.006647430003242626	85280
86290	8629	1166.66796541214	9.037547205027609	8.973482696059374	0.5215790968574262	9.978011957979424	8.261011837424341	4.746983481356453	0.006809625111113948	85290
86300	8630	1166.8227753639221	9.26344049249454	9.211487401549416	0.4035485991471245	9.957381196140934	8.605848941252962	4.742891912954702	0.006863640556239042	85300
86310	8631	1167.0030913352966	8.968945970544521	9.153054655307267	0.5356774570860187	9.587435836010062	7.81131331425836	4.742264418723866	0.007194072490477993	85310
86320	8632	1167.1304140090942	9.037420709300502	9.09818816661035	0.34652018066208784	9.549125379356097	8.271688195782128	4.741963514741809	0.007192701723727702	85320
86330	8633	1167.2443227767944	8.766166578430159	9.168760588211166	1.0709925635996533	9.682069427621824	5.973033180643965	4.739708835825093	0.007648168598653499	85330
86340	8634	1167.3516962528229	9.169053610409103	9.127363174974668	0.19451345467785192	9.468363900859005	8.872876919753281	4.73711955229446	0.007520617056462089	85340
86350	8635	1167.4564683437347	9.061305077982414	9.106152854801435	0.4130136662542698	9.56413469419264	8.28383225555891	4.735285183228708	0.007482462682075573	85350
86360	8636	1167.5622465610504	8.956038334971359	9.147273570317942	0.6163217321406184	9.59126742211536	7.644268130644071	4.738280777593216	0.007393146992737097	85360
86370	8637	1167.6675369739532	9.001805192945353	9.103014808201124	0.3603529109481589	9.569026248915325	8.474790879249655	4.733777530040453	0.007215651379903674	85370
86380	8638	1167.7785296440125	9.438784169069748	9.359879282828421	0.2595845494413707	9.900913601878813	9.185692261898694	4.739895404968862	0.007103454994909154	85380
86390	8639	1167.944742679596	9.0992588976258	9.05020894541738	0.45383702114995816	9.956033283094841	8.522542877643605	4.7392632795479575	0.007216044221778222	85390
86400	8640	1168.1395621299744	9.252198944538197	9.296626026083427	0.3208034974623497	9.712581666878512	8.573218637638398	4.747442904301999	0.00705818337761083	85400
86410	8641	1168.2821252346039	8.981999549595718	9.105142458726522	0.47428866834887246	9.683155875126413	8.383863576810683	4.750317515486874	0.006830219696588285	85410
86420	8642	1168.395751953125	9.322146902740789	9.317215334797423	0.2219917399946745	9.635823229847484	9.043106601501417	4.758288197989775	0.006638915350158566	85420
86430	8643	1168.5024771690369	9.001760208368852	9.0813851359895	0.3692089395557997	9.495220037440943	8.161964131550567	4.755773940039346	0.006644600763814708	85430
86440	8644	1168.6149146556854	9.023600859734685	9.076259093609702	0.2586175551862248	9.342609415303254	8.621063350880497	4.756425551599229	0.006516753582194278	85440
86450	8645	1168.7285900115967	8.876832055312189	9.103112433151264	0.5926528222242635	9.444454404777584	7.4486143309027995	4.757900856567625	0.0064607124031466935	85450
86460	8646	1168.8572115898132	9.111825153242446	8.992634430975704	0.4370850666223549	9.926891862388345	8.396353465894476	4.7556381640566565	0.0066041895774759255	85460
86470	8647	1169.0193619728088	8.748837099656285	8.538411691642915	0.43027874608985456	9.664619024637878	8.315643932958155	4.744951465390738	0.006849950656618912	85470
86480	8648	1169.1439938545227	8.841925560899377	8.823811485395339	0.36828668384445906	9.252043850416165	8.42751589475946	4.732855739738038	0.006757608530924724	85480
86490	8649	1169.2574999332428	8.991654545196708	9.11231114802871	0.5075459895229774	9.728028636647597	7.875379663036047	4.732698590296458	0.006921111065434167	85490
86500	8650	1169.3649463653564	9.069032270248343	9.265181908416935	0.6284988168698797	9.85891422934598	7.60088875996359	4.74067301239566	0.006932753429520767	85500
86510	8651	1169.4688141345978	9.335175497344308	9.384894261638927	0.3704902574088313	9.753640029443368	8.45875736158858	4.754368627638227	0.006999768876075841	85510
86520	8652	1169.5737655162811	8.831967517067712	8.793953746115205	0.48572721088487714	9.716236629782045	8.193740202864925	4.758833604117126	0.006910425980976061	85520
86530	8653	1169.6780326366425	8.980994487172964	9.077112923140955	0.4071298202550926	9.728943078908591	8.321504464015616	4.769465826642098	0.0070859451842659555	85530
86540	8654	1169.7900364398956	8.93710208558625	8.950406298758034	0.25356704921922985	9.32908841388837	8.45107693006948	4.759494670531579	0.007479052995632036	85540
86550	8655	1169.9522154331207	8.810944163623846	8.76057770570145	0.37404016316917515	9.27374710483052	8.177026563119433	4.759045504525199	0.007607267566388792	85550
86560	8656	1170.084208726883	9.128985507214816	9.01381309883945	0.33122557377078005	9.90247470358573	8.72216835342806	4.7569050759551965	0.00763666975626683	85560
86570	8657	1170.2003614902496	8.732314039718913	8.781272137292067	0.5545288267143076	9.499829767246537	7.68035471556887	4.761702366347532	0.007583584105056618	85570
86580	8658	1170.3044154644012	8.938337703844404	8.942135331053793	0.476118066936626	9.655031382377226	8.242122287660296	4.763807269540552	0.007566591445366541	85580
86590	8659	1170.4359481334686	8.992364216027351	9.040711229317932	0.28335288958675053	9.391097939221265	8.382977405250838	4.762830237358706	0.007494043675290153	85590
86600	8660	1170.5501301288605	8.55865598183506	8.576741927101072	0.6240797004360542	9.704189159634584	7.565619940608642	4.768545744683508	0.0075207072895354275	85600
86610	8661	1170.6568639278412	8.914716241890925	8.887391531530842	0.5108325896147448	9.525403150184967	7.94908976021731	4.774734713478344	0.007388199315249031	85610
86620	8662	1170.7659652233124	8.983755752093703	8.905724611497643	0.459053429003095	9.904647497138013	8.406212816369917	4.7795514578856695	0.007211214108082729	85620
86630	8663	1170.9116525650024	9.062484633584164	8.93235752600564	0.3407616049759246	9.750824339131972	8.619397060051792	4.787175538997763	0.007067952125677862	85630
86640	8664	1171.1009182929993	8.920365332274837	9.108284265117081	0.545918176358449	9.430902348496048	7.705403088733568	4.786330349168636	0.006920023498398737	85640
86650	8665	1171.265379667282	8.87654089574687	8.928575945406198	0.439539740531554	9.340406773551202	7.811642858743464	4.78912031728133	0.0068470205113779	85650
86660	8666	1171.387395143509	9.14887652011899	9.262921791157396	0.5277920288333812	9.850675062091028	7.9245143917993675	4.804939202053682	0.0067183247614480196	85660
86670	8667	1171.4948091506958	9.149147244225059	9.28707142391827	0.4689467856784064	9.689615554205474	8.128102127677543	4.809591945805189	0.006613217745471343	85670
86680	8668	1171.600042104721	8.805583977217944	8.96009142740805	0.5362696578458456	9.552052620790267	7.684073494541102	4.810246006376118	0.00670334446366878	85680
86690	8669	1171.7050852775574	8.81724651003388	8.563749089074161	0.6273945774793392	9.799937508926199	8.13407456281017	4.806573439064102	0.006529521000933346	85690
86700	8670	1171.8126249313354	9.099337211353301	9.104648900648996	0.40509989721119966	9.589389631723154	8.291650677645748	4.811403156801537	0.006461091507901713	85700
86710	8671	1171.9933550357819	8.947943121425766	9.003672744775177	0.42538066238954636	9.536190069028745	8.279456485221676	4.8157095049541505	0.0064090787472168564	85710
86720	8672	1172.114206314087	8.906066058515488	9.092675695091486	0.4470715031375062	9.429872155452456	7.97934791625825	4.812294830526144	0.006263531321532387	85720
86730	8673	1172.2291414737701	8.889447572070281	8.835064766798855	0.4649230664407485	9.889327951978501	8.359950459846441	4.810185763357451	0.00622912202811405	85730
86740	8674	1172.3326506614685	9.167243003785735	9.095882204294577	0.5502853754176528	9.987111371107245	8.20129826304265	4.815666941691614	0.006497188347878423	85740
86750	8675	1172.4389960765839	9.28262456201005	9.285186944021733	0.4682755329976809	9.91167191848343	8.625749350380238	4.810635805443555	0.006739697258362841	85750
86760	8676	1172.5889465808868	9.414429240248845	9.475047490166618	0.43119803974314136	9.953129316002434	8.590202307529266	4.814863782806787	0.006668184455564649	85760
86770	8677	1172.726435661316	8.949543966341466	9.090505747902434	0.49386549192178786	9.452284770279165	8.051840293153262	4.817098946729815	0.006597254785362353	85770
86780	8678	1172.8392925262451	9.099238612304946	9.077780073831498	0.47562223110227614	9.790978271198329	8.417887891914933	4.819226513311665	0.0067596898551765695	85780
86790	8679	1173.0153949260712	8.8897778015588	8.85868216484806	0.6512386667892199	9.718868205366421	7.493818795727874	4.814975228343286	0.006708179518574655	85790
86800	8680	1173.1379482746124	8.852624398652676	8.876184217070954	0.23098741325726718	9.236548401245502	8.415037819323876	4.820380527364678	0.006849979853787227	85800
86810	8681	1173.2458035945892	8.977504546241912	9.117910371829709	0.4697222140353558	9.607046744277813	8.04941599949456	4.824479736991084	0.006977377553937472	85810
86820	8682	1173.3525297641754	9.10916466367346	9.058677912349154	0.491321374636997	9.91564465640219	8.341814973060265	4.824829558011491	0.0068889949219472875	85820
86830	8683	1173.4599883556366	9.02382827035329	9.109511545301713	0.3546416769830369	9.388063640047658	8.236459614717543	4.823310542919736	0.006813158863602288	85830
86840	8684	1173.5681827068329	9.01311455354899	9.013613921303659	0.32354492412523517	9.605103023890017	8.36048567753762	4.8136071587111005	0.006783654497808486	85840
86850	8685	1173.6764874458313	9.015854595412332	8.944459165839337	0.5032351582701755	9.819960163525174	8.327762503055695	4.810336124672522	0.0068595741171849816	85850
86860	8686	1173.7862734794617	9.196490108467767	9.242151411987695	0.4779768969681983	9.907353257165694	8.435605811057037	4.805283019158885	0.0068816251835299965	85860
86870	8687	1173.9680998325348	8.904002136460907	8.87486454276467	0.29792822578966677	9.415534113592335	8.548595943253591	4.795020473960386	0.007001650803013311	85870
86880	8688	1174.1041102409363	8.81959649574915	8.972289053546397	0.8308517990279145	9.777483246892562	7.11251662664643	4.790967074523706	0.007047611941333992	85880
86890	8689	1174.2215487957	9.031586995686286	9.071778824092267	0.5053056617749424	9.805757803337997	8.353464335209411	4.789809928631431	0.007238859938092002	85890
86900	8690	1174.3308165073395	9.173164554720547	9.09283280192715	0.3202784662234712	9.756828146308763	8.827338549599924	4.784660731963842	0.007348082720043933	85900
86910	8691	1174.441208600998	9.07292537494057	9.070056109666336	0.4334454744776341	9.870057483815552	8.488621641126997	4.786394977320997	0.0075744230605070614	85910
86920	8692	1174.5552186965942	9.130383426907887	9.17494034294473	0.5151719731838704	9.891719458563305	7.9824173038098944	4.786888395234668	0.007540623309518421	85920
86930	8693	1174.6666266918182	9.073439751631982	9.219777641122091	0.33408214705305517	9.400338896995175	8.487228507162662	4.793653188453082	0.007731791787897447	85930
86940	8694	1174.7777276039124	9.034005446438307	9.005255796366724	0.23586142488157166	9.3266597297976	8.598154727768453	4.7980717983349335	0.007750306983763617	85940
86950	8695	1174.9313304424286	9.063774295317083	9.119293675687167	0.22855924931193036	9.299178062474482	8.61448518470555	4.801815716160841	0.007743321880183661	85950
86960	8696	1175.062159538269	9.218996802005698	9.284818079153112	0.25266195383229234	9.634377094951994	8.846607388492568	4.798985728553217	0.007763577934277105	85960
86970	8697	1175.188320159912	8.747480874724157	8.776176531246563	0.40932392807638607	9.225114915016144	8.077315432416292	4.796174327456115	0.007594022591646372	85970
86980	8698	1175.2963283061981	8.913854388625007	8.866802615381566	0.3195596431593428	9.390453011181375	8.239796244523893	4.790327532924278	0.007562679386138162	85980
86990	8699	1175.4013254642487	9.190543167352802	9.345300327181604	0.43068951478996836	9.424092756409513	7.992909553589695	4.801344847515951	0.007614107383937299	85990
87000	8700	1176.8678250312805	8.964260887840947	9.130817590762206	0.31534872697694855	9.314039904853663	8.283421532645812	4.7955383307493396	0.007421192271729945	86000
87010	8701	1177.0765900611877	9.029389298236612	9.011245313165492	0.49677468075436726	9.934223111229675	8.22161507496368	4.792833546975116	0.007649452482259317	86010
87020	8702	1177.232434272766	8.499348041836315	8.857273511253407	1.1033322342442553	9.374157182942986	5.453041597877541	4.778474072501726	0.008057768747374353	86020
87030	8703	1177.348137140274	8.966722356042428	8.9680872492643	0.30986156077617044	9.40366684352192	8.46396488821421	4.773892938426787	0.00827179758582228	86030
87040	8704	1177.4564259052277	8.891591257987965	8.772366838251411	0.3483474721659745	9.62833301465891	8.490794760991008	4.768259810329473	0.00843262498778276	86040
87050	8705	1177.5655314922333	8.922775361436626	9.069043582971261	0.5163184408909597	9.635432051708149	8.102499268646836	4.7656391520525085	0.008474796776890942	86050
87060	8706	1177.6722145080566	9.071397439315815	9.028767376260753	0.25171183681189246	9.50187552040583	8.728234971145534	4.7688286819486665	0.008362234990528577	86060
87070	8707	1177.7776501178741	8.921821392853719	8.808065667932247	0.32691427170393633	9.726469027369696	8.628285671238098	4.75788604665552	0.008196680335847844	86070
87080	8708	1177.9299614429474	9.087057890940569	9.280777656560982	0.6224073874986069	9.845827829058509	8.06862343503293	4.752914179264467	0.008182291509412468	86080
87090	8709	1178.0628445148468	8.936526613207944	8.781628045164148	0.5152280013956833	9.856577261852067	8.393675005898125	4.759883623912118	0.008299807489548498	86090
87100	8710	1178.1891152858734	8.905488678232818	8.90892148033219	0.3193876114927206	9.295233944889862	8.497859057164916	4.755840798572505	0.008211777830252372	86100
87110	8711	1178.2978224754333	9.018149618811323	9.006404664538724	0.28520043162931735	9.494811172371616	8.573728423150753	4.75414847779556	0.008096862544443636	86110
87120	8712	1178.4065182209015	8.998575129357953	8.913448944408326	0.4097459383869059	9.586154583224552	8.452059768472745	4.752871735395429	0.008037113910965699	86120
87130	8713	1178.51957821846	8.834644260872537	8.71220304030682	0.3940345611738416	9.364826439866047	8.298306085109342	4.755663381795467	0.008215401686750536	86130
87140	8714	1178.709700345993	8.990054808120886	8.988897547863568	0.29533574656937306	9.552858840950874	8.494555973394318	4.754831055497426	0.00826962034048881	86140
87150	8715	1178.8299310207367	9.033529348491086	9.000444173820384	0.29967192262012227	9.495698812886626	8.556657257231166	4.755480478009089	0.00814680472028219	86150
87160	8716	1179.0061314105988	9.122251325071785	9.18472710965343	0.3084519298464767	9.576937233194684	8.3568058470136	4.756409724011879	0.008010590263641839	86160
87170	8717	1179.1230113506317	8.654389721426599	8.721339104339455	0.5201813579044244	9.359458592673553	7.707380621132554	4.756387753118747	0.00804674759291323	86170
87180	8718	1179.2339634895325	8.773772306091006	8.660645012801364	0.39789434560397713	9.408443579146546	8.327979077155529	4.758415869202915	0.008279444633676369	86180
87190	8719	1179.3435373306274	8.90978649622402	8.924236218245163	0.33047806956834913	9.446183440635572	8.272793201629264	4.752742881333595	0.008304514656306232	86190
87200	8720	1179.450632095337	8.960379127641536	8.840027326440994	0.5470442124802558	9.906407650812394	8.388191475810494	4.746716112361753	0.008182195748592712	86200
87210	8721	1179.5601613521576	8.829570700378566	8.798549536981934	0.2437474417038779	9.22678542366083	8.323065253557179	4.7405461421988715	0.00803506100491814	86210
87220	8722	1179.6664865016937	9.14394445213198	9.17383376495818	0.2580003581525484	9.524115098088728	8.549707280690273	4.738931781094368	0.007992321673991405	86220
87230	8723	1179.7774548530579	8.945279447683433	8.86325688576598	0.5324687251256681	9.871122368819533	8.006766145170014	4.7404025484721934	0.007874852838517968	86230
87240	8724	1179.9301636219025	8.94717640814628	8.942123056284213	0.31057194287781364	9.448323800973945	8.422686622064628	4.735643421566027	0.007869955123542235	86240
87250	8725	1180.0785930156708	8.967853455915208	8.845588322816521	0.48859485682812764	9.985070445150438	8.31652180604727	4.733434418578098	0.007635990132688932	86250
87260	8726	1180.2009818553925	8.813137015909536	8.702310121158492	0.33402808233895076	9.285731552348093	8.389982197714009	4.736097008226057	0.007789788610297586	86260
87270	8727	1180.3096120357513	9.082260889716387	9.023861649783129	0.46489618840357844	9.96767600201018	8.471436467081274	4.736516099543422	0.007656688334207919	86270
87280	8728	1180.416395664215	8.87017178895647	8.784610876779656	0.323464321520394	9.319608006840436	8.532090770896028	4.744022408521372	0.007715934363798264	86280
87290	8729	1180.5246331691742	8.87350787768668	8.891084453906203	0.28623628951403784	9.292995644652889	8.373191235231278	4.742167516418974	0.007624844991406977	86290
87300	8730	1180.6402444839478	9.034350941324897	9.038893642115474	0.4995027087609271	9.775734122824733	8.114920908104558	4.7469294578581716	0.007731835699308516	86300
87310	8731	1180.7493376731873	8.94208088870705	8.926313826117482	0.4926082110860572	9.584983607782071	8.135872505467102	4.745144670747934	0.007725886385918632	86310
87320	8732	1180.894595861435	9.154765761784516	9.25173828868542	0.4042717223666533	9.630122981047045	8.291328757635215	4.750310364665646	0.007603851986980777	86320
87330	8733	1181.0374023914337	9.083195003533486	8.999716745973082	0.41428221838653023	9.775549425749203	8.608834499483734	4.756493454651697	0.007512661458638719	86330
87340	8734	1181.1553750038147	8.76752583433295	8.668161446973368	0.37386114700550804	9.392160452105614	8.316203725751182	4.743923210070771	0.00725673903594807	86340
87350	8735	1181.2656843662262	9.199786845584814	9.277712701089673	0.3332848173319844	9.603989562560038	8.453471270853395	4.742157603257363	0.0074714033716044995	86350
87360	8736	1181.3695261478424	9.037308686520921	8.958176155736309	0.48400646086170884	9.894075073200602	8.433530628204798	4.739058575293734	0.0074772464367990465	86360
87370	8737	1181.4763803482056	9.03619360689865	8.942869606222898	0.5300269005977689	9.776335868877851	8.218868806929194	4.737758271977968	0.007449972158826731	86370
87380	8738	1181.5829849243164	9.097311033890522	9.055518076178775	0.38267276154491164	9.65212120059143	8.4137876371574	4.738611205060661	0.007396434184471226	86380
87390	8739	1181.6897928714752	8.945520253722968	8.958908732622454	0.41420083730176177	9.61593759978166	8.328165658916964	4.738234381237245	0.007387402445052433	86390
87400	8740	1181.7999308109283	8.898901001342175	8.904297671348685	0.44462171740518464	9.50515194995164	8.07045788816784	4.7330414316963685	0.007487793335278576	86400
87410	8741	1181.9780793190002	8.883345166687324	8.888841372451061	0.44288189603111766	9.520952726067105	8.122309935895338	4.723693354152686	0.007396218149348482	86410
87420	8742	1182.1085979938507	9.156923435025943	9.208009259132577	0.4687533673095681	9.993460183525752	8.360711627425106	4.733891658936181	0.007417962297153567	86420
87430	8743	1182.2200284004211	9.07599922475373	9.223744099888282	0.49495527758811525	9.636047346570026	8.256370796884333	4.739818059712746	0.007475973992444267	86430
87440	8744	1182.3283078670502	9.042089153283753	8.96728417287332	0.22973320721798146	9.516097320445033	8.795367260363482	4.735692463371153	0.007388248414986841	86440
87450	8745	1182.440721988678	8.92537742825751	8.798578238782413	0.3485673945135359	9.470737946087038	8.441084705238552	4.734153537934975	0.007346514177965944	86450
87460	8746	1182.5519943237305	8.932230453121166	9.045556225557927	0.6510505831542052	9.749381594080651	8.001530887669926	4.736741509221009	0.007284044898250555	86460
87470	8747	1182.6592741012573	9.050333213181094	9.17130992457181	0.36065125653129404	9.481815329414186	8.38920226251777	4.729932056879347	0.007074513704434902	86470
87480	8748	1182.767371892929	9.04309051199975	9.17455959814237	0.6273664172837091	9.94155514594358	8.217828909557813	4.728985604115626	0.007004173050171985	86480
87490	8749	1182.9181108474731	8.832473542983417	8.920287038038452	0.6944285882088029	9.959530256300168	7.667116819123681	4.729961248693513	0.006882388396464819	86490
87500	8750	1183.058613061905	9.041409972162102	9.138523466072385	0.40282498764595387	9.511915979659678	8.45798239525989	4.729646681900008	0.006918064139939836	86500
87510	8751	1183.1692049503326	8.819368427660244	8.768483531537395	0.4981871943004849	9.582880468204198	8.154003734600852	4.726049269939837	0.006802040479922919	86510
87520	8752	1183.2773847579956	9.185694324188661	9.20193648864731	0.43315715780648967	9.986829378966405	8.532556062489391	4.73461965867254	0.0068442568061327595	86520
87530	8753	1183.3822391033173	9.226991909711318	9.113037561094139	0.3408627917726602	9.8978756666738	8.848162110860265	4.743660956259568	0.006862729145699685	86530
87540	8754	1183.4854452610016	9.094174126960365	9.236954365052869	0.32098903182464683	9.400427949719829	8.523475366498063	4.745421955205084	0.006811455989696238	86540
87550	8755	1183.5883390903473	8.96462038052395	8.931078551202607	0.39908960074024186	9.73030477346165	8.396482548387098	4.747379477220959	0.006808791377253662	86550
87560	8756	1183.7110097408295	9.287756127239911	9.311623721729793	0.32270877981119167	9.614870422561134	8.466060216775123	4.753677019572265	0.006791423201235678	86560
87570	8757	1183.8343844413757	9.077214347379718	9.066696047822894	0.49394170677096255	9.823019704370632	8.257616418899078	4.755405995912948	0.006980211990759943	86570
87580	8758	1184.0326011180878	9.000121115140795	9.024757074094225	0.3337988584571876	9.48626067133368	8.588555235127629	4.753883079465634	0.00702751797696099	86580
87590	8759	1184.1781721115112	8.843579680461634	8.955045293225425	0.4968268592274819	9.41011421344541	7.8160455948752485	4.756776710671971	0.007165914940200511	86590
87600	8760	1184.2983157634735	9.045157241508486	9.209037405487027	0.30910050223831725	9.431017952312978	8.593297170738396	4.750075974108004	0.006949879644721916	86600
87610	8761	1184.406037569046	8.679726883222262	8.720402852589672	0.28752357427647746	9.077846982640315	8.17775044732862	4.747238285673735	0.007047049131227819	86610
87620	8762	1184.515174150467	8.741104008473208	8.674920303690275	0.40569675368071684	9.585980058964045	8.055393013616508	4.740157442423505	0.007045463743586577	86620
87630	8763	1184.7016921043396	9.181887230375958	9.197183616697746	0.5531036871462175	9.980835884004385	8.453295829080133	4.743806508354043	0.007210714311944011	86630
87640	8764	1184.8463909626007	9.038751495003481	9.134979769741754	0.31255782357572015	9.451766025765448	8.427902022361193	4.746687685051735	0.007477996580189785	86640
87650	8765	1185.010413646698	8.915455225584688	8.886964514153814	0.3474374021657123	9.558958476845191	8.352930223198234	4.74923145808796	0.007345957769725006	86650
87660	8766	1185.1354081630707	9.073479784585908	9.077371096160334	0.34868583583580637	9.594362144509956	8.49397867119089	4.748071140699484	0.007349902111225696	86660
87670	8767	1185.2533829212189	9.153863782870726	9.191091860380297	0.2270956948871023	9.407679438705372	8.849199816250684	4.749691815274803	0.0073407711179780686	86670
87680	8768	1185.3594224452972	9.063306683165516	9.30373518179691	0.44981601846524694	9.430291014690127	8.369329802419012	4.746515772153995	0.0072071610620168605	86680
87690	8769	1185.4641072750092	8.799357693659106	8.803769683488682	0.45606539920576955	9.549427703359523	8.15046761437006	4.739947561132651	0.00733653989045404	86690
87700	8770	1185.5710053443909	9.029087934135548	9.130597355450192	0.32208785176848087	9.354107595387077	8.253451448736321	4.7409096568488405	0.007277585661048102	86700
87710	8771	1185.6786015033722	8.954857537633657	8.850111461925255	0.4125249807172729	9.809551337880038	8.411437974665574	4.732995432793375	0.007093830601749641	86710
87720	8772	1185.7875685691833	9.038492780800015	9.03150048634217	0.37939711466827236	9.52154316904388	8.513029175879073	4.735003739007616	0.007267155085679897	86720
87730	8773	1185.9611287117004	9.030587867620437	9.035326806871463	0.2593775263527653	9.451777694262892	8.615999445840414	4.729046175812752	0.007446752726808457	86730
87740	8774	1186.1551489830017	9.229010021774162	9.205599751793418	0.34917776747208473	9.681507199446749	8.46883759278037	4.737376399895817	0.007455177849788776	86740
87750	8775	1186.3023190498352	8.746333365894575	8.787441839159875	0.5332806127398857	9.43567222462796	7.722338124193183	4.729741065494236	0.007565026764116078	86750
87760	8776	1186.413677930832	9.129828459672876	9.173333479763611	0.4074691100280153	9.761738267236137	8.48707116457128	4.729496003696986	0.007696808833783386	86760
87770	8777	1186.5191805362701	9.213829084789364	9.309233294403974	0.28858386274279196	9.552649025408606	8.64119375713723	4.743015771710463	0.007579711649559841	86770
87780	8778	1186.6259038448334	8.896408367677152	9.059880125610235	0.3382633458061346	9.274601520392004	8.354091589364513	4.744941977638525	0.007565928910526551	86780
